gbif_key,fieldguide_id,cover_image_url,antenna_id,inat_id,category_map_index,common_name_en,Unnamed: 8,training_images_count,example_occurrence_image_url,speciesKey,gbif_name,genus,family
5126533,,,,,1867,,,42,https://bugguide.net/images/cache/I0J/Q40/I0JQ403Q20BRKQDRSQCR7QJR0QJRKQ3R20JRIQ1R70OQG0S0SQORU0YRQQDR0QURX0OQE0H0IQJR7QTRMQS020Z0IQ.jpg,5126533,Desmia deploralis,Desmia,Crambidae
5126548,,,,,1868,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/303669941/original.jpeg,5126548,Desmia filicornis,Desmia,Crambidae
5126556,,,,,1869,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/253747486/original.jpeg,5126556,Desmia flavalis,Desmia,Crambidae
5126558,,,,,1870,,,31,http://www.boldsystems.org/pics/MHAMC/98-SRNP-15136-DHJ370980+1220097504.jpg,5126558,Desmia octomaculalis,Desmia,Crambidae
5126559,,,,,1871,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/238959846/original.jpeg,5126559,Omiodes martini,Omiodes,Crambidae
5126585,,,,,1872,,,33,https://inaturalist-open-data.s3.amazonaws.com/photos/85324375/original.jpeg,5126585,Omiodes simialis,Omiodes,Crambidae
5126587,,,,,1873,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/117591853/original.jpeg,5126587,Omiodes insolutalis,Omiodes,Crambidae
5126598,,,,,1874,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/173293074/original.jpg,5126598,Omiodes pandaralis,Omiodes,Crambidae
5126614,,,,,1875,,,412,http://www.boldsystems.org/pics/MHMYM/14-SRNP-508-DHJ591447+1429634672.jpg,5126614,Omiodes cuniculalis,Omiodes,Crambidae
5126625,,,,,1876,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/341025694/original.jpg,5126625,Omiodes alboanalis,Omiodes,Crambidae
5126626,,,,,1877,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/8126373/original.jpg,5126626,Omiodes fulvicauda,Omiodes,Crambidae
5126633,,,,,1878,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/165503978/original.jpeg,5126633,Omiodes humeralis,Omiodes,Crambidae
5126648,,,,,1879,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/245080505/original.jpg,5126648,Omiodes grandis,Omiodes,Crambidae
5126651,,,,,1880,,,39,https://inaturalist-open-data.s3.amazonaws.com/photos/178831718/original.jpeg,5126651,Omiodes stigmosalis,Omiodes,Crambidae
5126655,,,,,1881,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/104662134/original.jpeg,5126655,Omiodes croceiceps,Omiodes,Crambidae
5126663,,,,,1882,,,72,https://inaturalist-open-data.s3.amazonaws.com/photos/342841230/original.jpeg,5126663,Syllepis marialis,Syllepis,Crambidae
5126711,,,,,1883,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/87352777/original.jpg,5126711,Argyria centrifugens,Argyria,Crambidae
5126717,,,,,1884,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/30776310/original.jpeg,5126717,Argyria insons,Argyria,Crambidae
5126718,,,,,1885,,,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/312039452/original.jpeg,5126718,Argyria nivalis,Argyria,Crambidae
5126721,,,,,1886,,,162,https://bugguide.net/images/cache/2RH/H5R/2RHH5RZHIRVLRZDLQZOLZZ9L3L2LJL2LMRDZ3LUL3LAL5RZHPRVL6RRHXZHHPRHH4RKH0ZOLMZKHQZ1LXZHH4RLHSZTL.jpg,5126721,Argyria lacteella,Argyria,Crambidae
5126751,,,,,1887,,,59,https://inaturalist-open-data.s3.amazonaws.com/photos/349254070/original.jpg,5126751,Microthyris prolongalis,Microthyris,Crambidae
5126758,,,,,1888,,,38,https://inaturalist-open-data.s3.amazonaws.com/photos/6670129/original.jpeg,5126758,Siga pyronia,Siga,Crambidae
5126963,,,,,1889,,,698,https://inaturalist-open-data.s3.amazonaws.com/photos/140396470/original.jpg,5126963,Scoparia biplagialis,Scoparia,Crambidae
5127089,,,,,1890,,,149,https://inaturalist-open-data.s3.amazonaws.com/photos/168031772/original.jpg,5127089,Agathodes monstralis,Agathodes,Crambidae
5127090,,,,,1891,,,126,http://www.boldsystems.org/pics/MHMYM/14-SRNP-41177-DHJ591375+1429634586.jpg,5127090,Agathodes designalis,Agathodes,Crambidae
5127118,,,,,1892,,,381,https://inaturalist-open-data.s3.amazonaws.com/photos/18761935/original.jpeg,5127118,Glaphyria invisalis,Glaphyria,Crambidae
5127209,,,,,1893,,,64,https://inaturalist-open-data.s3.amazonaws.com/photos/318546971/original.jpg,5127209,Megastes praxiteles,Megastes,Crambidae
5127210,,,,,1894,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/181185969/original.jpeg,5127210,Megastes grandalis,Megastes,Crambidae
5127211,,,,,1895,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/318311492/original.jpeg,5127211,Megastes pusialis,Megastes,Crambidae
5127528,,,,,1896,,,4,http://www.boldsystems.org/pics/MHAMA/93-SRNP-4716-DHJ332108+1365543708.jpg,5127528,Lativalva pseudosmithii,Lativalva,Crambidae
5127562,,,,,1897,,,45,https://inaturalist-open-data.s3.amazonaws.com/photos/199806211/original.jpeg,5127562,Glyphodes confinis,Glyphodes,Crambidae
5127631,,,,,1898,,,193,https://inaturalist-open-data.s3.amazonaws.com/photos/286899324/original.jpeg,5127631,Glyphodes sibillalis,Glyphodes,Crambidae
5127680,,,,,1899,,,41,https://inaturalist-open-data.s3.amazonaws.com/photos/175062153/original.jpeg,5127680,Glyphodes grandisalis,Glyphodes,Crambidae
5141542,,,,,1900,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/9034863/original.jpeg,5141542,Athis clitarcha,Athis,Castniidae
5142842,,,,,1901,,,58,https://inaturalist-open-data.s3.amazonaws.com/photos/253327788/original.jpeg,5142842,Thyatira mexicana,Thyatira,Drepanidae
5143179,,,,,1902,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/41694891/original.jpeg,5143179,Psamathia impunctata,Psamathia,Uraniidae
5143180,,,,,1903,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/308277428/original.jpeg,5143180,Psamathia amplata,Psamathia,Uraniidae
5143232,,,,,1904,,,753,https://inaturalist-open-data.s3.amazonaws.com/photos/90160518/original.jpg,5143232,Urania fulgens,Urania,Uraniidae
5143618,,,,,1905,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/197828889/original.jpeg,5143618,Hylaea pardiria,Hylaea,Geometridae
5143987,,,,,1906,,,22,https://ecdysis.org/imglib/scan/misc/202010/SDNHM166260.JPG,5143987,Sicya inquinata,Sicya,Geometridae
5143990,,,,,1907,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/103785892/original.jpeg,5143990,Sicya pomona,Sicya,Geometridae
5144043,,,,,1908,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/114008407/original.jpeg,5144043,Polla hemeraria,Polla,Geometridae
5144327,,,,,1909,,,21,https://inaturalist-open-data.s3.amazonaws.com/photos/237239003/original.jpg,5144327,Hygrochroma olivinaria,Hygrochroma,Geometridae
5144328,,,,,1910,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/89918374/original.jpeg,5144328,Hygrochroma nondina,Hygrochroma,Geometridae
5144363,,,,,1911,,,44,https://inaturalist-open-data.s3.amazonaws.com/photos/60247796/original.jpg,5144363,Paragonia cruraria,Paragonia,Geometridae
5144494,,,,,1912,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/305824131/original.jpeg,5144494,Oligopleura aulaeata,Oligopleura,Geometridae
5144646,,,,,1913,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/185986086/original.jpeg,5144646,Bassania olivacea,Bassania,Geometridae
5144649,,,,,1914,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/127847442/original.jpg,5144649,Bassania crocallinaria,Bassania,Geometridae
5145027,,,,,1915,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/37596406/original.jpeg,5145027,Scopula eburneata,Scopula,Geometridae
5145125,,,,,1916,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/201560783/original.jpeg,5145125,Scopula phyxelis,Scopula,Geometridae
5145560,,,,,1917,,,599,https://inaturalist-open-data.s3.amazonaws.com/photos/238877672/original.jpg,5145560,Scopula umbilicata,Scopula,Geometridae
5145583,,,,,1918,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/306611967/original.jpeg,5145583,Scopula subquadrata,Scopula,Geometridae
5146130,,,,,1919,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/102524280/original.jpeg,5146130,Perizoma basiplaga,Perizoma,Geometridae
5146145,,,,,1920,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/9228229/original.jpg,5146145,Heterusia dividata,Heterusia,Geometridae
5146179,,,,,1921,,,195,https://bugguide.net/images/cache/OZI/R3Z/OZIR3Z7RHHHZ1LYL9L7ZVL7ZBL0Z1LIZDLERJZRZ6LQRYZ0RTZQR6LJLWLQRDZZZDZ3LNLFLAL6ROLPRVL4RQHERBL0Z.jpg,5146179,Heterusia atalantata,Heterusia,Geometridae
5146228,,,,,1922,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/201586381/original.jpeg,5146228,Heterusia partitata,Heterusia,Geometridae
5146537,,,,,1923,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/61501323/original.jpg,5146537,Idaea fervens,Idaea,Geometridae
5146739,,,,,1924,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/60197257/original.jpeg,5146739,Idaea vagula,Idaea,Geometridae
5146792,,,,,1925,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/14127940/original.jpg,5146792,Idaea helleria,Idaea,Geometridae
5146890,,,,,1926,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/306923438/original.jpg,5146890,Idaea muscifasciata,Idaea,Geometridae
5146983,,,,,1927,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/240953212/original.jpg,5146983,Idaea gospera,Idaea,Geometridae
5147031,,,,,1928,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/240793188/original.jpg,5147031,Idaea subfervens,Idaea,Geometridae
5147052,,,,,1929,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/39476700/original.jpg,5147052,Idaea gemma,Idaea,Geometridae
5147076,,,,,1930,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/371265449/original.jpeg,5147076,Idaea orilochia,Idaea,Geometridae
5147242,,,,,1931,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/270559319/original.jpeg,5147242,Idaea triangulata,Idaea,Geometridae
5147457,,,,,1932,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/110350032/original.jpeg,5147457,Idaea elata,Idaea,Geometridae
5147468,,,,,1933,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/251265348/original.jpeg,5147468,Idaea flavicosta,Idaea,Geometridae
5147567,,,,,1934,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/12555865/original.jpg,5147567,Idaea similinea,Idaea,Geometridae
5148280,,,,,1935,,,98,https://inaturalist-open-data.s3.amazonaws.com/photos/4845873/original.jpg,5148280,Chlorochlamys appellaria,Chlorochlamys,Geometridae
5148497,,,,,1936,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/371055657/original.jpeg,5148497,Microgonia perfulvata,Microgonia,Geometridae
5148509,,,,,1937,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/114106403/original.jpeg,5148509,Erycinopsis diaphana,Erycinopsis,Geometridae
5148540,,,,,1938,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/55814335/original.jpg,5148540,Iridopsis oberthuri,Iridopsis,Geometridae
5148557,,,,,1939,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/244788317/original.jpeg,5148557,Iridopsis chalcea,Iridopsis,Geometridae
5148593,,,,,1940,,,44,https://inaturalist-open-data.s3.amazonaws.com/photos/262197592/original.jpeg,5148593,Iridopsis validaria,Iridopsis,Geometridae
5148602,,,,,1941,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/343787268/original.jpeg,5148602,Pero infantilis,Pero,Geometridae
5148611,,,,,1942,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/104097414/original.jpeg,5148611,Pero costa,Pero,Geometridae
5148624,,,,,1943,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/287851978/original.jpeg,5148624,Pero polygonaria,Pero,Geometridae
5148642,,,,,1944,,,78,http://www.boldsystems.org/pics/BLPBB/06-SRNP-108888_DHJ608888+1199992260.jpg,5148642,Pero amanda,Pero,Geometridae
5148645,,,,,1945,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/378169767/original.jpeg,5148645,Pero nigra,Pero,Geometridae
5148664,,,,,1946,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/114295887/original.jpeg,5148664,Pero plagodiata,Pero,Geometridae
5148721,,,,,1947,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/6714522/original.jpeg,5148721,Pero saturata,Pero,Geometridae
5148736,,,,,1948,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/104395950/original.jpeg,5148736,Pero rumina,Pero,Geometridae
5148738,,,,,1949,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/310215331/original.jpeg,5148738,Pero exquisita,Pero,Geometridae
5148741,,,,,1950,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/234934675/original.jpg,5148741,Pero tricaria,Pero,Geometridae
5148772,,,,,1951,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/363776818/original.jpg,5148772,Pero clysiaria,Pero,Geometridae
5148811,,,,,1952,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/88626286/original.jpeg,5148811,Pero chapela,Pero,Geometridae
5148822,,,,,1953,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/104093478/original.jpeg,5148822,Pero asterodia,Pero,Geometridae
5148835,,,,,1954,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/104454405/original.jpeg,5148835,Pero mnasilaria,Pero,Geometridae
5148837,,,,,1955,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/197354984/original.jpg,5148837,Pero astapa,Pero,Geometridae
5148849,,,,,1956,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/104454155/original.jpeg,5148849,Pero heralda,Pero,Geometridae
5148885,,,,,1957,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/147700278/original.jpeg,5148885,Pero odonaria,Pero,Geometridae
5148892,,,,,1958,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/334609596/original.jpg,5148892,Pero stuposaria,Pero,Geometridae
5148902,,,,,1959,,,80,http://www.boldsystems.org/pics/BLPDR/10-SRNP-105756_DHJ650631+1274816578.jpg,5148902,Pero delauta,Pero,Geometridae
5148934,,,,,1960,,,196,https://inaturalist-open-data.s3.amazonaws.com/photos/387689954/original.jpg,5148934,Pero radiosaria,Pero,Geometridae
5148987,,,,,1961,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/59197763/original.jpg,5148987,Pero xylinaria,Pero,Geometridae
5149222,,,,,1962,,,54,https://inaturalist-open-data.s3.amazonaws.com/photos/361469728/original.jpg,5149222,Epimecis puellaria,Epimecis,Geometridae
5149226,,,,,1963,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/102313690/original.jpeg,5149226,Epimecis diffundaria,Epimecis,Geometridae
5149236,,,,,1964,,,13,http://www.boldsystems.org/pics/MHAGB/93-SRNP-3066-DHJ357420+1175910016.jpg,5149236,Epimecis plumbilinea,Epimecis,Geometridae
5149246,,,,,1965,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/310195367/original.jpeg,5149246,Epimecis matronaria,Epimecis,Geometridae
5149252,,,,,1966,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/247782343/original.jpeg,5149252,Epimecis conjugaria,Epimecis,Geometridae
5149255,,,,,1967,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/167134383/original.jpg,5149255,Epimecis anonaria,Epimecis,Geometridae
5149257,,,,,1968,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/92078169/original.jpeg,5149257,Epimecis subroraria,Epimecis,Geometridae
5149811,,,,,1969,,,72,https://inaturalist-open-data.s3.amazonaws.com/photos/294282526/original.jpeg,5149811,Cyclophora coecaria,Cyclophora,Geometridae
5150054,,,,,1970,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/245177680/original.jpg,5150054,Draconia peripheta,Draconia,Thyrididae
5150062,,,,,1971,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/245563125/original.jpg,5150062,Draconia rusina,Draconia,Thyrididae
5771877,,,,,1972,,,680,https://inaturalist-open-data.s3.amazonaws.com/photos/37632386/original.jpg,5771877,Diaphania indica,Diaphania,Crambidae
5806244,,,,,1973,,,243,https://inaturalist-open-data.s3.amazonaws.com/photos/305577696/original.jpeg,5806244,Rothschildia orizaba,Rothschildia,Saturniidae
5880539,,,,,1974,,,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/94401600/original.jpeg,5880539,Macaria abydata,Macaria,Geometridae
5884258,,,,,1975,,,692,https://inaturalist-open-data.s3.amazonaws.com/photos/112453271/original.jpg,5884258,Mocis latipes,Mocis,Erebidae
6115953,,,,,1976,,,708,https://inaturalist-open-data.s3.amazonaws.com/photos/144276824/original.jpeg,6115953,Amyna stricta,Amyna,Noctuidae
6117485,,,,,1977,,,254,https://inaturalist-open-data.s3.amazonaws.com/photos/90601305/original.jpeg,6117485,Eudocima apta,Eudocima,Erebidae
6118011,,,,,1978,,,40,https://inaturalist-open-data.s3.amazonaws.com/photos/11564565/original.jpeg,6118011,Phricanthes flexilineana,Phricanthes,Tortricidae
6121010,,,,,1979,,,544,https://inaturalist-open-data.s3.amazonaws.com/photos/339901568/original.jpeg,6121010,Metoeca foedalis,Metoeca,Crambidae
6121218,,,,,1980,,,125,http://www.boldsystems.org/pics/LNAUW/CCDB-29469-B10+1515361980.JPG,6121218,Salbia haemorrhoidalis,Salbia,Crambidae
6199058,,,,,1981,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/6304751/original.jpeg,6199058,Marilopteryx lamptera,Marilopteryx,Noctuidae
6199059,,,,,1982,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/98673397/original.jpeg,6199059,Marilopteryx carancahua,Marilopteryx,Noctuidae
7008861,,,,,1983,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/225846652/original.jpeg,7008861,Euclea vericrux,Euclea,Limacodidae
7372375,,,,,1984,,,113,https://inaturalist-open-data.s3.amazonaws.com/photos/5118687/original.jpg,7372375,Streptopalpia minusculalis,Streptopalpia,Pyralidae
7383338,,,,,1985,,,75,https://inaturalist-open-data.s3.amazonaws.com/photos/105286731/original.jpg,7383338,Condica imitata,Condica,Noctuidae
7400814,,,,,1986,,,691,https://inaturalist-open-data.s3.amazonaws.com/photos/250302553/original.jpeg,7400814,Feltia subterranea,Feltia,Noctuidae
7417236,,,,,1987,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/52518783/original.jpeg,7417236,Iscadia furcifera,Iscadia,Nolidae
7458466,,,,,1988,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/373240606/original.jpg,7458466,Metria celia,Metria,Erebidae
7480993,,,,,1989,,,82,https://inaturalist-open-data.s3.amazonaws.com/photos/178103366/original.jpg,7480993,Hemeroblemma dolosa,Hemeroblemma,Erebidae
7482011,,,,,1990,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/98518699/original.jpeg,7482011,Baniana veluticollis,Baniana,Erebidae
7483687,,,,,1991,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/76035485/original.jpg,7483687,Eulepidotis guttata,Eulepidotis,Erebidae
7526302,,,,,1992,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/221185616/original.jpg,7526302,Mocis dyndima,Mocis,Erebidae
7535515,,,,,1993,,,110,https://inaturalist-open-data.s3.amazonaws.com/photos/262920552/original.jpeg,7535515,Agaraea semivitrea,Arctagyrta,Erebidae
7560430,,,,,1994,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/63150544/original.jpeg,7560430,Caphys bilineata,Caphys,Pyralidae
7576763,,,,,1995,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/353846869/original.jpg,7576763,Eudocima collusoria,Eudocima,Erebidae
7579194,,,,,1996,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/85379280/original.jpeg,7579194,Epitausa prona,Epitausa,Erebidae
7585597,,,,,1997,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/5337273/original.jpg,7585597,Athyrma ganglio,Athyrma,Erebidae
7611914,,,,,1998,,,231,https://inaturalist-open-data.s3.amazonaws.com/photos/342058227/original.jpeg,7611914,Eudocima procus,Eudocima,Erebidae
7617061,,,,,1999,,,38,https://inaturalist-open-data.s3.amazonaws.com/photos/265976749/original.jpeg,7617061,Condica mimica,Condica,Noctuidae
7628188,,,,,2000,,,249,https://inaturalist-open-data.s3.amazonaws.com/photos/96815614/original.jpg,7628188,Ategumia ebulealis,Ategumia,Crambidae
7634138,,,,,2001,,,32,https://inaturalist-open-data.s3.amazonaws.com/photos/234821293/original.jpg,7634138,Xylophanes aristor,Xylophanes,Sphingidae
7656332,,,,,2002,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/286006636/original.jpeg,7656332,Neotuerta lycaon,Neotuerta,Noctuidae
7689966,,,,,2003,,,114,https://inaturalist-open-data.s3.amazonaws.com/photos/59103981/original.jpeg,7689966,Condica albigera,Condica,Noctuidae
7716829,,,,,2004,,,236,https://inaturalist-open-data.s3.amazonaws.com/photos/11894326/original.jpg,7716829,Mocis disseverans,Mocis,Erebidae
7731757,,,,,2005,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/393320913/original.jpeg,7731757,Xylophanes cthulhu,Xylophanes,Sphingidae
7742476,,,,,2006,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/195520477/original.jpg,7742476,Obrima pyraloides,Obrima,Erebidae
7779835,,,,,2007,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/259076347/original.jpeg,7779835,Safidia druceria,Safidia,Erebidae
7803585,,,,,2008,,,146,https://inaturalist-open-data.s3.amazonaws.com/photos/341121729/original.jpg,7803585,Isognathus rimosa,Isognathus,Sphingidae
7817853,,,,,2009,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/284239835/original.jpeg,7817853,Pyrochlora motilonia,Pyrochlora,Geometridae
7820748,,,,,2010,,,31,https://inaturalist-open-data.s3.amazonaws.com/photos/118498507/original.jpeg,7820748,Salbia zena,Salbia,Crambidae
7842594,,,,,2011,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/83876294/original.jpg,7842594,Notioplusia illustrata,Notioplusia,Noctuidae
7864212,,,,,2012,,,606,https://inaturalist-open-data.s3.amazonaws.com/photos/211935472/original.jpeg,7864212,Diaphania costata,Diaphania,Crambidae
7882824,,,,,2013,,,287,https://inaturalist-open-data.s3.amazonaws.com/photos/12250257/original.jpg,7882824,Condica mobilis,Condica,Noctuidae
7911151,,,,,2014,,,247,https://inaturalist-open-data.s3.amazonaws.com/photos/231575472/original.jpg,7911151,Spragueia apicalis,Spragueia,Noctuidae
7924383,,,,,2015,,,176,https://inaturalist-open-data.s3.amazonaws.com/photos/266404662/original.jpg,7924383,Eudocima serpentifera,Eudocima,Erebidae
7932827,,,,,2016,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/6308866/original.jpeg,7932827,Coenipeta damonia,Acolasis,Erebidae
7946946,,,,,2017,,,31,https://inaturalist-open-data.s3.amazonaws.com/photos/218551767/original.jpeg,7946946,Oiketicus kirbyi,Oiketicus,Psychidae
8007854,,,,,2018,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/168710387/original.jpg,8007854,Lephana muffula,Lephana,Erebidae
8021437,,,,,2019,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/29081233/original.jpg,8021437,Eulepidotis perlata,Eulepidotis,Erebidae
8028211,,,,,2020,,,36,https://inaturalist-open-data.s3.amazonaws.com/photos/172659309/original.jpg,8028211,Herminodes atrosignata,Scolecocampa,Erebidae
8038868,,,,,2021,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/45877768/original.jpeg,8038868,Spragueia perstructana,Spragueia,Noctuidae
8091428,,,,,2022,,,69,http://www.boldsystems.org/pics/BLPDM/09-SRNP-109452-DHJ642687+1364926900.jpg,8091428,Iscadia purpurascens,Iscadia,Nolidae
8121236,,,,,2023,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/277981780/original.jpeg,8121236,Calyptis idonoides,Calyptis,Erebidae
8133070,,,,,2024,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/109562607/original.jpeg,8133070,Hypena glumalis,Hypena,Erebidae
8134945,,,,,2025,,,28,https://inaturalist-open-data.s3.amazonaws.com/photos/111745070/original.jpeg,8134945,Dysgonia purpurata,Dysgonia,Erebidae
8146570,,,,,2026,,,96,https://inaturalist-open-data.s3.amazonaws.com/photos/113001792/original.jpg,8146570,Diaphania elegans,Diaphania,Crambidae
8177591,,,,,2027,,,39,https://inaturalist-open-data.s3.amazonaws.com/photos/179296284/original.jpeg,8177591,Baniana ostia,Baniana,Erebidae
8245258,,,,,2028,,,28,https://inaturalist-open-data.s3.amazonaws.com/photos/343560710/original.jpeg,8245258,Mythimna sequax,Mythimna,Noctuidae
8256857,,,,,2029,,,27,https://inaturalist-open-data.s3.amazonaws.com/photos/186218053/original.jpeg,8256857,Hypena lollia,Hypena,Erebidae
8274236,,,,,2030,,,5,http://www.boldsystems.org/pics/LNAUS/CCDB-20827-C06+1384374436.jpg,8274236,Achaea ablunaris,Achaea,Erebidae
8283686,,,,,2031,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/28400205/original.jpg,8283686,Xylophanes neoptolemus,Xylophanes,Sphingidae
8299504,,,,,2032,,,43,https://inaturalist-open-data.s3.amazonaws.com/photos/332645853/original.jpg,8299504,Mocis diffluens,Mocis,Erebidae
8311782,,,,,2033,,,18,https://bugguide.net/images/cache/0RF/ZMR/0RFZMRYZ8RWL0ZBL7Z1LIZNLJLELZZOZ7R3ZIRDZHZCZGRBLQZCLHZJZQR6LIR3Z6RQH2RZHIZOLIZTLGRQH7ZCLIZ.jpg,8311782,Desmia ploralis,Desmia,Crambidae
8324720,,,,,2034,,,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/240698436/original.jpg,8324720,Samea ecclesialis,Samea,Crambidae
8331687,,,,,2035,,,170,https://inaturalist-open-data.s3.amazonaws.com/photos/89947083/original.jpg,8331687,Lesmone formularis,Lesmone,Erebidae
8379616,,,,,2036,,,143,https://inaturalist-open-data.s3.amazonaws.com/photos/253392431/original.jpg,8379616,Lesmone hinna,Lesmone,Erebidae
8384839,,,,,2037,,,58,https://inaturalist-open-data.s3.amazonaws.com/photos/86450754/original.jpg,8384839,Dialithis gemmifera,Dialithis,Erebidae
8405656,,,,,2038,,,453,https://inaturalist-open-data.s3.amazonaws.com/photos/336990395/original.jpeg,8405656,Condica sutor,Condica,Noctuidae
8411198,,,,,2039,,,33,https://inaturalist-open-data.s3.amazonaws.com/photos/54373693/original.jpg,8411198,Eudocima memorans,Eudocima,Erebidae
8425580,,,,,2040,,,689,https://inaturalist-open-data.s3.amazonaws.com/photos/4964071/original.jpg,8425580,Diaphania hyalinata,Diaphania,Crambidae
8429622,,,,,2041,,,222,https://inaturalist-open-data.s3.amazonaws.com/photos/12200146/original.jpg,8429622,Cyclopis caecutiens,Cyclopis,Erebidae
