gbif_name,gbif_key,fieldguide_id,cover_image_url,antenna_id,inat_id,category_map_index,common_name_en,,genus,family,training_images_count,example_occurrence_image_url
,1827768,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/207250116/original.jpeg
,1827845,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/5902587/original.jpeg
,1827853,,,,,#N/A,,,,,6,http://www.boldsystems.org/pics/MHANA/02-SRNP-23036-DHJ301351+1145645110.jpg
Strophocerus thermesia,1827857,,,,,852,,,Strophocerus,Notodontidae,34,https://inaturalist-open-data.s3.amazonaws.com/photos/12816778/original.jpg
,1827861,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/91592679/original.jpeg
Strophocerus albonotata,1827862,,,,,854,,,Strophocerus,Notodontidae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/57018677/original.jpg
Phaeochlaena gyon,1827911,,,,,855,,,Phaeochlaena,Notodontidae,33,https://inaturalist-open-data.s3.amazonaws.com/photos/200531938/original.jpeg
,1828060,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/183193273/original.jpeg
,1830681,,,,,#N/A,,,,,656,https://inaturalist-open-data.s3.amazonaws.com/photos/291613549/original.jpg
,1830682,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/12438540/original.jpeg
,1834592,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/121744432/original.jpeg
,1835142,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/157657048/original.jpeg
,1836059,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/239836248/original.jpeg
,1836188,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/12219394/original.jpeg
,1836279,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/84476329/original.jpeg
,1836975,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/75635667/original.jpg
,1838422,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/120165494/original.jpeg
,1845314,,,,,#N/A,,,,,167,https://inaturalist-open-data.s3.amazonaws.com/photos/268646687/original.jpeg
,1845326,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/242551596/original.jpeg
Ethmia festiva,1845339,,,,,868,,,Ethmia,Ethmiidae,13,https://inaturalist-open-data.s3.amazonaws.com/photos/84484322/original.jpeg
,1845385,,,,,#N/A,,,,,630,https://inaturalist-open-data.s3.amazonaws.com/photos/17825836/original.jpeg
,1850574,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/338097497/original.jpeg
Aroga paraplutella,1851237,,,,,871,,,Aroga,Gelechiidae,22,http://n2t.net/ark:/65665/m34388ce10-945c-44bb-9aa1-fec3f7525273
,1853240,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/174135261/original.jpeg
Arrhenophanes perspicilla,1853242,,,,,873,,,Arrhenophanes,Psychidae,67,https://inaturalist-open-data.s3.amazonaws.com/photos/258340078/original.jpg
,1857380,,,,,#N/A,,,,,52,https://inaturalist-open-data.s3.amazonaws.com/photos/354107783/original.jpeg
,1857626,,,,,#N/A,,,,,608,https://inaturalist-open-data.s3.amazonaws.com/photos/234849156/original.jpeg
,1858283,,,,,#N/A,,,,,163,https://inaturalist-open-data.s3.amazonaws.com/photos/180964829/original.jpg
,1858637,,,,,#N/A,,,,,559,https://inaturalist-open-data.s3.amazonaws.com/photos/81170788/original.jpeg
,1860229,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/12223129/original.jpg
Tortyra cuprinella,1860434,,,,,879,,,Tortyra,Choreutidae,69,http://www.boldsystems.org/pics/MHMYL/16-SRNP-26665-DHJ922788+1499267070.jpg
,1860989,,,,,#N/A,,,,,193,https://inaturalist-open-data.s3.amazonaws.com/photos/294138223/original.jpeg
,1861478,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/257525888/original.jpeg
Unzela japix,1861479,,,,,882,,,Unzela,Sphingidae,65,https://inaturalist-open-data.s3.amazonaws.com/photos/197123322/original.jpeg
,1861558,,,,,#N/A,,,,,42,https://inaturalist-open-data.s3.amazonaws.com/photos/62563142/original.jpg
Perigonia lusca,1861559,,,,,884,,,Perigonia,Sphingidae,237,https://inaturalist-open-data.s3.amazonaws.com/photos/170594289/original.jpeg
Perigonia ilus,1861568,,,,,885,,,Perigonia,Sphingidae,20,https://inaturalist-open-data.s3.amazonaws.com/photos/99103066/original.jpeg
,1861571,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/342804274/original.jpeg
,1861747,,,,,#N/A,,,,,39,https://inaturalist-open-data.s3.amazonaws.com/photos/213528327/original.jpeg
,1861773,,,,,#N/A,,,,,560,https://inaturalist-open-data.s3.amazonaws.com/photos/198616993/original.jpeg
,1861778,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/173461705/original.jpeg
,1861783,,,,,#N/A,,,,,88,https://inaturalist-open-data.s3.amazonaws.com/photos/323399849/original.jpeg
Cocytius antaeus,1861784,,,,,891,,,Cocytius,Sphingidae,317,https://inaturalist-open-data.s3.amazonaws.com/photos/214706587/original.jpeg
,1861788,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/139060771/original.jpg
,1861963,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/32516119/original.jpeg
,1861967,,,,,#N/A,,,,,138,https://inaturalist-open-data.s3.amazonaws.com/photos/62669965/original.jpg
,1862033,,,,,#N/A,,,,,85,https://inaturalist-open-data.s3.amazonaws.com/photos/388445732/original.jpeg
,1862042,,,,,#N/A,,,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/107459267/original.jpg
Callionima falcifera,1862044,,,,,897,,,Callionima,Sphingidae,175,https://inaturalist-open-data.s3.amazonaws.com/photos/32005033/original.jpg
Callionima inuus,1862047,,,,,898,,,Callionima,Sphingidae,64,https://inaturalist-open-data.s3.amazonaws.com/photos/103664077/original.jpeg
,1862049,,,,,#N/A,,,,,108,https://inaturalist-open-data.s3.amazonaws.com/photos/174496449/original.jpeg
,1862050,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/220608023/original.jpg
,1862078,,,,,#N/A,,,,,157,https://inaturalist-open-data.s3.amazonaws.com/photos/157520989/original.jpeg
,1862083,,,,,#N/A,,,,,64,https://inaturalist-open-data.s3.amazonaws.com/photos/350047169/original.jpg
,1862087,,,,,#N/A,,,,,298,https://inaturalist-open-data.s3.amazonaws.com/photos/66166795/original.jpg
,1862088,,,,,#N/A,,,,,85,https://inaturalist-open-data.s3.amazonaws.com/photos/359342518/original.jpeg
,1862091,,,,,#N/A,,,,,110,https://inaturalist-open-data.s3.amazonaws.com/photos/264505248/original.jpeg
,1862092,,,,,#N/A,,,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/335178779/original.jpeg
Xylophanes titana,1862094,,,,,907,,,Xylophanes,Sphingidae,74,https://inaturalist-open-data.s3.amazonaws.com/photos/221564718/original.jpg
,1862096,,,,,#N/A,,,,,60,https://inaturalist-open-data.s3.amazonaws.com/photos/345301403/original.jpeg
,1862101,,,,,#N/A,,,,,58,https://inaturalist-open-data.s3.amazonaws.com/photos/8524634/original.jpeg
Xylophanes pistacina,1862117,,,,,910,,,Xylophanes,Sphingidae,13,https://inaturalist-open-data.s3.amazonaws.com/photos/248823945/original.jpg
,1862119,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/12711250/original.jpeg
,1862120,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/174058801/original.jpeg
Xylophanes chiron,1862123,,,,,913,,,Xylophanes,Sphingidae,589,https://inaturalist-open-data.s3.amazonaws.com/photos/212749779/original.jpeg
,1862124,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/200952269/original.jpg
,1862126,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/57544293/original.jpg
,1862128,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/43186430/original.jpg
,1862139,,,,,#N/A,,,,,43,https://inaturalist-open-data.s3.amazonaws.com/photos/29495422/original.jpg
,1862140,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/6414572/original.jpeg
,1862145,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/337534168/original.jpeg
,1862160,,,,,#N/A,,,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/340097712/original.jpeg
,1862161,,,,,#N/A,,,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/46180332/original.jpeg
,1862163,,,,,#N/A,,,,,52,https://inaturalist-open-data.s3.amazonaws.com/photos/154815813/original.jpeg
,1862170,,,,,#N/A,,,,,36,https://inaturalist-open-data.s3.amazonaws.com/photos/195778538/original.jpeg
Xylophanes pluto,1862181,,,,,924,,,Xylophanes,Sphingidae,547,https://inaturalist-open-data.s3.amazonaws.com/photos/69486376/original.jpeg
,1862184,,,,,#N/A,,,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/256203879/original.jpg
,1862185,,,,,#N/A,,,,,6,https://observation.org/photos/86599448.jpg
Xylophanes libya,1862187,,,,,927,,,Xylophanes,Sphingidae,19,https://inaturalist-open-data.s3.amazonaws.com/photos/63726019/original.jpeg
,1862190,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/176778221/original.jpeg
Xylophanes tersa,1862198,,,,,929,,,Xylophanes,Sphingidae,981,https://inaturalist-open-data.s3.amazonaws.com/photos/93408897/original.jpeg
,1862201,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/182974831/original.jpeg
,1862203,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/333022126/original.jpeg
Xylophanes tyndarus,1862207,,,,,932,,,Xylophanes,Sphingidae,35,https://inaturalist-open-data.s3.amazonaws.com/photos/248200366/original.jpg
Xylophanes cyrene,1862215,,,,,933,,,Xylophanes,Sphingidae,113,http://www.boldsystems.org/pics/BLPBG/07-SRNP-103734_DHJ613698+1181081946.jpg
Xylophanes turbata,1862218,,,,,934,,,Xylophanes,Sphingidae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/81005069/original.jpeg
,1862225,,,,,#N/A,,,,,52,https://inaturalist-open-data.s3.amazonaws.com/photos/104276861/original.jpeg
Protambulyx strigilis,1862547,,,,,936,,,Protambulyx,Sphingidae,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/267819770/original.jpeg
,1862551,,,,,#N/A,,,,,104,https://inaturalist-open-data.s3.amazonaws.com/photos/111034036/original.jpeg
,1862552,,,,,#N/A,,,,,40,https://inaturalist-open-data.s3.amazonaws.com/photos/104853729/original.jpeg
,1862658,,,,,#N/A,,,,,85,https://inaturalist-open-data.s3.amazonaws.com/photos/263427752/original.jpeg
,1862923,,,,,#N/A,,,,,71,https://inaturalist-open-data.s3.amazonaws.com/photos/368233332/original.jpeg
,1862930,,,,,#N/A,,,,,13,https://observation.org/photos/86631858.jpg
,1863102,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/236452509/original.jpeg
,1863107,,,,,#N/A,,,,,28,https://inaturalist-open-data.s3.amazonaws.com/photos/213589972/original.jpeg
,1863109,,,,,#N/A,,,,,66,https://inaturalist-open-data.s3.amazonaws.com/photos/56728526/original.jpg
Aleuron neglectum,1863112,,,,,945,,,Aleuron,Sphingidae,14,https://inaturalist-open-data.s3.amazonaws.com/photos/57777418/original.jpeg
,1863141,,,,,#N/A,,,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/330135994/original.jpeg
,1863142,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/247531561/original.jpeg
,1863144,,,,,#N/A,,,,,5,https://ecdysis.org/imglib/scan/MISSA_MEM/MEM388/MEM388845_Nyceryx_magna_IWF_1562098098_lg.jpg
,1863146,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/103668760/original.jpeg
Nyceryx coffaeae,1863148,,,,,950,,,Nyceryx,Sphingidae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/252178946/original.jpg
,1863151,,,,,#N/A,,,,,55,https://inaturalist-open-data.s3.amazonaws.com/photos/247583352/original.jpeg
,1863152,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/132550075/original.jpg
,1863366,,,,,#N/A,,,,,182,https://inaturalist-open-data.s3.amazonaws.com/photos/309820784/original.jpeg
Neococytius cluentius,1863412,,,,,954,,,Neococytius,Sphingidae,179,https://inaturalist-open-data.s3.amazonaws.com/photos/63147778/original.jpeg
,1863414,,,,,#N/A,,,,,24,https://inaturalist-open-data.s3.amazonaws.com/photos/369491178/original.jpg
Madoryx oiclus,1863416,,,,,956,,,Madoryx,Sphingidae,62,https://inaturalist-open-data.s3.amazonaws.com/photos/165501815/original.jpg
,1863426,,,,,#N/A,,,,,79,https://inaturalist-open-data.s3.amazonaws.com/photos/199958834/original.jpg
,1863699,,,,,#N/A,,,,,97,https://mediaphoto.mnhn.fr/media/1707924088538n2YZcIXDahHJ4Cdl
,1863701,,,,,#N/A,,,,,96,https://inaturalist-open-data.s3.amazonaws.com/photos/133664251/original.jpg
Pachylioides resumens,1863706,,,,,960,,,Pachylioides,Sphingidae,542,https://inaturalist-open-data.s3.amazonaws.com/photos/29006912/original.jpeg
,1863714,,,,,#N/A,,,,,370,https://inaturalist-open-data.s3.amazonaws.com/photos/333306028/original.jpeg
,1863724,,,,,#N/A,,,,,107,https://inaturalist-open-data.s3.amazonaws.com/photos/392799826/original.jpeg
,1863725,,,,,#N/A,,,,,32,https://inaturalist-open-data.s3.amazonaws.com/photos/253863024/original.jpg
,1863729,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/104854026/original.jpeg
,1863730,,,,,#N/A,,,,,50,https://inaturalist-open-data.s3.amazonaws.com/photos/351776873/original.jpeg
,1863732,,,,,#N/A,,,,,102,https://inaturalist-open-data.s3.amazonaws.com/photos/176821948/original.jpeg
,1863734,,,,,#N/A,,,,,156,https://inaturalist-open-data.s3.amazonaws.com/photos/283744403/original.jpg
,1863735,,,,,#N/A,,,,,132,https://inaturalist-open-data.s3.amazonaws.com/photos/321526083/original.jpg
,1863742,,,,,#N/A,,,,,128,https://inaturalist-open-data.s3.amazonaws.com/photos/386174870/original.jpg
,1863757,,,,,#N/A,,,,,120,https://inaturalist-open-data.s3.amazonaws.com/photos/356256720/original.jpeg
Pachylia ficus,1863856,,,,,971,,,Pachylia,Sphingidae,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/269051264/original.jpg
Pachylia darceta,1863858,,,,,972,,,Pachylia,Sphingidae,187,https://inaturalist-open-data.s3.amazonaws.com/photos/320050787/original.jpeg
Pachylia syces,1863864,,,,,973,,,Pachylia,Sphingidae,284,https://inaturalist-open-data.s3.amazonaws.com/photos/266065130/original.jpeg
,1863976,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/139759209/original.jpg
Manduca corallina,1863980,,,,,975,,,Manduca,Sphingidae,137,http://www.boldsystems.org/pics/JSPC/02-SRNP-19136-DHJ35728.jpg
,1863987,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/207267207/original.jpg
,1863999,,,,,#N/A,,,,,47,https://inaturalist-open-data.s3.amazonaws.com/photos/31669104/original.jpeg
Manduca florestan,1864004,,,,,978,,,Manduca,Sphingidae,644,http://www.boldsystems.org/pics/BLPBF/07-SRNP-102303_DHJ612267+1178199222.jpg
,1864006,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/300631061/original.jpg
,1864021,,,,,#N/A,,,,,461,https://inaturalist-open-data.s3.amazonaws.com/photos/135271656/original.jpg
,1864046,,,,,#N/A,,,,,80,https://inaturalist-open-data.s3.amazonaws.com/photos/302356783/original.jpeg
,1864047,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/44981694/original.jpg
,1864053,,,,,#N/A,,,,,50,https://inaturalist-open-data.s3.amazonaws.com/photos/304800393/original.jpg
Manduca albiplaga,1864058,,,,,984,,,Manduca,Sphingidae,46,https://inaturalist-open-data.s3.amazonaws.com/photos/1230482/original.jpg
Manduca hannibal,1864068,,,,,985,,,Manduca,Sphingidae,57,https://inaturalist-open-data.s3.amazonaws.com/photos/120709215/original.jpeg
,1864070,,,,,#N/A,,,,,111,https://inaturalist-open-data.s3.amazonaws.com/photos/19220555/original.jpeg
,1864084,,,,,#N/A,,,,,73,https://inaturalist-open-data.s3.amazonaws.com/photos/107134980/original.jpg
Manduca lefeburii,1864098,,,,,988,,,Manduca,Sphingidae,45,https://inaturalist-open-data.s3.amazonaws.com/photos/66382387/original.jpeg
,1864106,,,,,#N/A,,,,,63,https://inaturalist-open-data.s3.amazonaws.com/photos/122117339/original.jpeg
Pachygonidia drucei,1864249,,,,,990,,,Pachygonidia,Sphingidae,6,https://inaturalist-open-data.s3.amazonaws.com/photos/247078915/original.jpg
Erinnyis ello,1864316,,,,,991,,,Erinnyis,Sphingidae,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/30120924/original.jpg
Erinnyis alope,1864320,,,,,992,,,Erinnyis,Sphingidae,429,https://bugguide.net/images/cache/JRK/QCR/JRKQCRSQAR60JQN0L060H060K090Q07QDRU0Q0N0TR60DQG0YQG0URHQCQLQFQM0VRM0DQRQVRHQFR20FRW0YQHQDQ.jpg
,1864321,,,,,#N/A,,,,,89,https://inaturalist-open-data.s3.amazonaws.com/photos/50534471/original.jpeg
,1864328,,,,,#N/A,,,,,59,https://inaturalist-open-data.s3.amazonaws.com/photos/354260437/original.jpeg
,1864329,,,,,#N/A,,,,,199,https://inaturalist-open-data.s3.amazonaws.com/photos/109789624/original.jpeg
,1864352,,,,,#N/A,,,,,626,https://inaturalist-open-data.s3.amazonaws.com/photos/228573686/original.jpeg
Pseudautomeris salmonea,1864852,,,,,997,,,Pseudautomeris,Saturniidae,6,https://inaturalist-open-data.s3.amazonaws.com/photos/220478880/original.jpeg
Syssphinx molina,1864905,,,,,998,,,Syssphinx,Saturniidae,222,https://inaturalist-open-data.s3.amazonaws.com/photos/244708076/original.jpg
,1864949,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/348899271/original.jpeg
,1864965,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/285886298/original.jpg
,1865015,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/248894260/original.jpeg
,1865055,,,,,#N/A,,,,,96,https://inaturalist-open-data.s3.amazonaws.com/photos/253052183/original.jpeg
Eacles imperialis,1865107,,,,,1003,,,Eacles,Saturniidae,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/221362698/original.jpg
,1865108,,,,,#N/A,,,,,102,https://inaturalist-open-data.s3.amazonaws.com/photos/79092313/original.png
,1865112,,,,,#N/A,,,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/123096098/original.jpeg
Eacles penelope,1865132,,,,,1006,,,Eacles,Saturniidae,89,https://inaturalist-open-data.s3.amazonaws.com/photos/92990780/original.jpg
,1865383,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/175960708/original.jpg
,1865399,,,,,#N/A,,,,,6,http://www.boldsystems.org/pics/JSCR/04-SRNP-21150-DHJ91570.jpg
,1865403,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/335766549/original.jpg
Citheronia lobesis,1865551,,,,,1010,,,Citheronia,Saturniidae,55,https://inaturalist-open-data.s3.amazonaws.com/photos/107472795/original.jpg
,1865557,,,,,#N/A,,,,,94,https://inaturalist-open-data.s3.amazonaws.com/photos/57598833/original.jpg
,1865572,,,,,#N/A,,,,,64,https://inaturalist-open-data.s3.amazonaws.com/photos/110530250/original.jpeg
,1865574,,,,,#N/A,,,,,35,https://inaturalist-open-data.s3.amazonaws.com/photos/214521252/original.jpeg
Schausiella subochreata,1865641,,,,,1014,,,Schausiella,Saturniidae,16,https://inaturalist-open-data.s3.amazonaws.com/photos/85218797/original.jpeg
Hyperchiria nausica,1865709,,,,,1015,,,Hyperchiria,Saturniidae,38,https://inaturalist-open-data.s3.amazonaws.com/photos/317141011/original.jpg
,1865752,,,,,#N/A,,,,,32,https://inaturalist-open-data.s3.amazonaws.com/photos/106402486/original.jpeg
,1865763,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/93260612/original.jpeg
Adeloneivaia subangulata,1865764,,,,,1018,,,Adeloneivaia,Saturniidae,130,https://inaturalist-open-data.s3.amazonaws.com/photos/174870740/original.jpg
Adeloneivaia jason,1865778,,,,,1019,,,Adeloneivaia,Saturniidae,26,https://inaturalist-open-data.s3.amazonaws.com/photos/12352364/original.jpeg
Automerina auletes,1865807,,,,,1020,,,Automerina,Saturniidae,12,https://inaturalist-open-data.s3.amazonaws.com/photos/29487455/original.jpg
Rhescyntis hippodamia,1865837,,,,,1021,,,Rhescyntis,Saturniidae,115,https://inaturalist-open-data.s3.amazonaws.com/photos/114006117/original.jpeg
Automeris hamata,1865963,,,,,1022,,,Automeris,Saturniidae,66,https://inaturalist-open-data.s3.amazonaws.com/photos/166479654/original.jpg
,1865990,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/253956125/original.jpg
Automeris belti,1866003,,,,,1024,,,Automeris,Saturniidae,190,http://www.boldsystems.org/pics/MHASB/06-SRNP-5289-DHJ353483+1175916930.jpg
